id,neighbourhood,room_type,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,host_since,host_is_superhost,bathrooms,bedrooms,beds,bed_type,cleaning_fee,guests_included,extra_people,maximum_nights,instant_bookable,is_business_travel_ready,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,price
6741,San Nicolás,Shared room,1,21,3/7/20,0.98,4,362,8/30/14,f,1,1,8,Real Bed,0,1,700,7,t,f,flexible,f,f,1
6829,Recoleta,Entire home/apt,3,8,12/31/19,0.39,4,364,7/18/18,f,1,0,3,Real Bed,697,1,0,1125,f,f,flexible,f,f,3
13011,Villa Crespo,Entire home/apt,2,5,3/10/20,0.83,3,359,10/25/19,f,1.5,1,3,Real Bed,419,1,0,1000,t,f,moderate,f,f,2
3839,Almagro,Entire home/apt,3,9,3/17/20,0.22,1,359,3/6/16,f,1,1,1,Real Bed,349,1,0,1125,f,f,flexible,f,f,1
1172,Palermo,Entire home/apt,2,17,5/22/15,0.24,1,364,7/12/11,f,2,1,1,Real Bed,1744,1,6974,31,f,f,moderate,f,f,4
8573,San Telmo,Private room,1,59,3/16/20,3.39,1,99,1/8/18,t,1,1,1,Real Bed,1048,1,0,80,t,f,strict_14_with_grace_period,f,f,2
11468,Retiro,Entire home/apt,2,22,2/25/20,2.14,1,176,8/13/19,t,1,1,2,Real Bed,300,1,0,1125,t,f,flexible,f,f,1
3429,Recoleta,Entire home/apt,3,1,3/26/17,0.03,1,90,1/11/16,f,1,1,1,Real Bed,1046,1,0,60,t,f,strict_14_with_grace_period,f,f,4
9770,Puerto Madero,Entire home/apt,5,6,1/23/20,0.5,1,360,4/4/19,f,4,3,3,Real Bed,3499,1,0,15,f,f,flexible,f,f,4
5244,Monserrat,Entire home/apt,3,13,9/25/19,0.45,1,174,10/30/15,t,1,0,1,Real Bed,0,1,0,180,f,f,flexible,f,f,3
5746,Monserrat,Entire home/apt,2,23,3/20/20,1.07,1,174,11/14/16,f,2,3,4,Real Bed,2793,4,698,30,f,f,moderate,f,f,3
5167,San Nicolás,Private room,1,11,10/13/19,0.36,32,365,12/6/17,f,1,1,0,Real Bed,0,2,565,90,t,f,strict_14_with_grace_period,f,f,3
8120,Recoleta,Entire home/apt,7,2,3/8/19,0.12,1,359,9/1/18,f,1,1,1,Real Bed,800,1,0,90,f,f,flexible,f,f,1
5416,Chacarita,Entire home/apt,7,41,1/19/20,1.43,1,262,3/26/17,t,1,0,0,Real Bed,838,1,559,14,f,f,moderate,f,f,2
10720,Recoleta,Entire home/apt,2,16,2/23/20,1.33,2,363,8/20/16,t,1,1,1,Real Bed,697,2,0,1125,f,f,flexible,f,f,2
13520,Caballito,Private room,1,2,3/25/20,0.56,1,175,1/13/17,f,1,1,1,Real Bed,309,1,0,5,t,f,flexible,f,f,1
9153,Palermo,Hotel room,1,3,2/27/20,0.19,11,362,12/14/18,f,1,0,4,Real Bed,349,2,488,1125,f,f,moderate,f,f,1
7887,Almagro,Entire home/apt,5,7,10/29/19,0.36,1,0,11/10/17,t,1,0,2,Real Bed,400,1,0,30,t,f,flexible,f,f,1
6167,Villa Crespo,Entire home/apt,2,28,3/10/20,1.1,1,84,5/19/18,f,1,0,1,Real Bed,1400,2,500,1125,f,f,flexible,f,f,3
9460,Constitución,Entire home/apt,14,9,11/24/19,0.61,28,360,5/22/16,f,1,1,2,Real Bed,2799,2,350,200,t,f,moderate,f,f,2
6647,Puerto Madero,Private room,2,19,2/11/20,0.86,2,85,1/13/15,t,1.5,1,1,Real Bed,300,1,500,10,f,f,moderate,f,f,1
8809,Recoleta,Entire home/apt,2,17,2/20/20,1.01,1,2,6/9/13,t,1,1,2,Real Bed,558,2,0,6,t,f,strict_14_with_grace_period,f,f,3
854,San Nicolás,Entire home/apt,5,39,9/15/19,0.71,1,350,11/9/13,f,3,3,3,Real Bed,3505,1,0,1125,t,f,strict_14_with_grace_period,f,f,4
7133,Caballito,Entire home/apt,3,8,2/8/20,0.37,2,111,3/28/17,t,1,1,2,Real Bed,1190,1,280,365,f,f,moderate,f,f,1
8530,Palermo,Entire home/apt,2,14,1/4/20,0.9,1,298,1/10/17,t,1.5,2,2,Real Bed,0,3,1753,1125,f,f,strict_14_with_grace_period,f,f,3
2786,Palermo,Entire home/apt,6,13,3/3/20,0.27,1,365,3/28/16,f,1,1,2,Real Bed,698,1,0,1125,f,f,strict_14_with_grace_period,f,f,1
3344,Balvanera,Private room,2,45,3/25/19,1,1,360,12/8/12,f,1,2,2,Real Bed,350,1,350,31,f,f,moderate,f,f,1
6377,Recoleta,Entire home/apt,2,67,3/14/20,2.75,2,87,12/21/15,t,1,1,3,Real Bed,1500,3,1500,300,t,f,flexible,f,f,2
7164,Monserrat,Entire home/apt,2,10,12/18/19,0.56,8,353,4/6/15,f,1,1,3,Real Bed,1395,2,0,1124,f,f,strict_14_with_grace_period,f,f,1
3167,Almagro,Entire home/apt,7,9,3/3/20,0.22,4,0,3/18/15,f,1,1,1,Pull-out Sofa,1500,1,0,1125,f,f,strict_14_with_grace_period,f,f,1
8842,Palermo,Entire home/apt,2,3,4/21/19,0.18,2,88,10/24/15,f,1,1,2,Real Bed,500,1,1500,4,t,f,flexible,f,f,3
7970,Palermo,Entire home/apt,3,8,4/10/20,0.44,2,359,3/20/15,f,1,2,2,Real Bed,1746,3,1397,1125,t,f,flexible,f,f,2
7376,Retiro,Entire home/apt,3,2,5/5/19,0.12,9,360,6/29/11,t,2,2,1,Real Bed,3499,1,0,30,f,f,strict_14_with_grace_period,f,f,4
5489,Coghlan,Entire home/apt,2,18,8/3/18,0.63,1,0,4/25/15,f,2,1,1,Real Bed,350,1,0,1125,t,f,strict_14_with_grace_period,f,f,1
302,Retiro,Entire home/apt,4,51,4/11/17,0.53,2,365,9/30/11,f,1,1,1,Real Bed,2441,2,1744,1125,f,f,strict_14_with_grace_period,t,t,3
13713,Balvanera,Entire home/apt,2,2,3/8/20,0.52,9,360,12/26/18,t,1,2,5,Real Bed,2099,1,0,1125,t,f,flexible,f,f,3
8492,Chacarita,Entire home/apt,6,2,1/22/20,0.12,3,85,5/21/18,f,1,1,0,Real Bed,0,1,0,1125,t,f,moderate,f,f,3
5281,Villa Devoto,Private room,1,1,3/11/20,0.28,7,360,6/27/16,f,1,1,2,Real Bed,0,2,1399,1125,f,f,strict_14_with_grace_period,f,f,4
11041,Palermo,Entire home/apt,2,45,3/12/20,3.95,1,0,7/9/19,t,1,1,1,Real Bed,500,1,0,1125,f,f,moderate,f,f,2
6456,Recoleta,Entire home/apt,1,30,5/11/20,1.26,1,294,5/4/18,f,1.5,0,1,Real Bed,1395,1,1395,1125,f,f,flexible,f,f,3
13153,Palermo,Entire home/apt,1,2,1/27/20,0.35,1,357,5/11/18,f,1,1,1,Real Bed,1257,1,0,1125,t,f,flexible,f,f,3
3273,Almagro,Private room,1,23,8/30/19,0.51,1,175,8/18/16,t,1,1,1,Real Bed,910,1,560,1125,f,f,strict_14_with_grace_period,f,f,1
11995,Recoleta,Entire home/apt,3,1,10/7/19,0.11,33,176,1/20/14,t,1,1,2,Real Bed,1401,1,0,1125,f,f,strict_14_with_grace_period,f,f,3
4763,Recoleta,Entire home/apt,2,29,10/15/19,0.88,3,180,5/12/17,t,1,1,2,Real Bed,767,2,0,60,t,f,moderate,f,f,3
7684,Palermo,Entire home/apt,7,26,2/8/20,1.32,1,270,5/2/17,t,1.5,1,2,Real Bed,697,2,697,1125,f,f,flexible,f,f,2
560,Palermo,Entire home/apt,2,108,3/29/20,1.33,4,2,3/9/13,t,1,1,3,Real Bed,3487,3,0,180,t,f,flexible,f,f,4
941,Palermo,Entire home/apt,7,9,11/27/18,0.12,58,361,6/10/12,f,1,1,1,Real Bed,1051,1,0,1125,t,f,flexible,f,f,4
8136,Palermo,Entire home/apt,1,11,3/8/20,0.79,1,361,12/2/18,f,1,0,1,Real Bed,1401,1,0,365,t,f,moderate,f,f,2
374,Recoleta,Entire home/apt,3,137,4/15/20,1.48,5,173,9/3/12,f,1,1,1,Real Bed,2444,1,0,1125,t,f,moderate,t,t,3
13247,San Nicolás,Entire home/apt,1,3,3/11/20,0.55,1,89,1/3/20,f,1,1,1,Real Bed,0,1,697,90,t,f,moderate,f,f,2
7437,Recoleta,Private room,4,1,11/18/18,0.05,13,274,9/10/18,f,1,1,2,Real Bed,0,2,697,1125,t,f,flexible,f,f,4
10926,Saavedra,Entire home/apt,1,8,11/10/19,0.68,1,0,6/17/19,f,1,1,2,Real Bed,350,1,0,1125,t,f,flexible,f,f,1
12526,Chacarita,Entire home/apt,3,2,11/24/19,0.27,1,362,2/27/18,f,1,0,2,Real Bed,0,1,0,120,f,f,flexible,f,f,2
3526,Palermo,Entire home/apt,3,5,5/4/18,0.15,62,354,3/7/12,t,1.5,1,2,Real Bed,3138,1,0,1125,f,f,strict_14_with_grace_period,f,f,4
10723,Palermo,Private room,5,4,3/31/20,0.34,1,84,8/26/15,t,1,1,1,Real Bed,349,1,0,90,t,f,strict_14_with_grace_period,f,f,1
2519,Retiro,Entire home/apt,1,3,11/29/19,0.07,6,365,5/7/15,t,1,1,2,Real Bed,2790,2,697,1125,f,f,strict_14_with_grace_period,f,f,4
928,Palermo,Entire home/apt,7,54,3/14/20,1.28,12,153,2/6/13,t,1.5,1,1,Real Bed,3487,2,0,180,f,f,strict_14_with_grace_period,f,f,4
10705,Monserrat,Entire home/apt,2,23,3/9/20,1.92,2,62,12/26/15,t,1,1,1,Real Bed,1397,2,349,15,t,f,flexible,f,f,2
13023,Recoleta,Entire home/apt,3,3,3/21/20,0.76,17,361,10/15/12,f,1,0,1,Real Bed,349,1,0,1125,t,f,flexible,t,t,2
9474,Recoleta,Entire home/apt,3,10,1/5/20,0.66,1,364,3/15/19,f,1,1,2,Real Bed,1325,1,0,90,f,f,flexible,f,f,2
1657,Palermo,Entire home/apt,1,69,3/6/20,1.33,1,359,2/12/15,f,1,0,2,Pull-out Sofa,1746,1,0,1125,t,f,strict_14_with_grace_period,f,f,2
2679,Palermo,Entire home/apt,1,4,9/8/19,0.15,25,365,11/20/15,f,2,3,5,Real Bed,1395,1,0,365,f,f,strict_14_with_grace_period,f,f,4
6843,Balvanera,Entire home/apt,2,4,3/31/20,0.25,1,365,7/16/11,t,1,1,1,Real Bed,1395,1,0,1125,f,f,moderate,f,f,2
2016,Palermo,Entire home/apt,3,88,3/17/20,1.51,2,2,8/4/15,t,1,2,3,Real Bed,701,1,560,90,f,f,strict_14_with_grace_period,f,f,1
3782,Colegiales,Entire home/apt,2,125,3/26/20,3.09,1,33,8/22/12,t,1.5,1,1,Real Bed,700,2,400,30,t,f,strict_14_with_grace_period,f,f,2
12621,Palermo,Entire home/apt,2,13,3/11/20,1.82,24,361,1/13/14,t,1.5,1,2,Real Bed,1261,2,1051,1125,t,f,flexible,f,f,4
11689,Recoleta,Entire home/apt,3,20,3/22/20,2.26,1,85,3/18/17,f,1,2,4,Real Bed,1395,4,697,1125,t,f,flexible,f,f,4
6121,Almagro,Entire home/apt,1,1,8/15/18,0.04,2,0,1/8/18,t,1,0,1,Real Bed,390,2,0,1125,t,f,flexible,f,f,1
9007,Palermo,Entire home/apt,3,51,3/8/20,3.09,3,176,4/21/18,t,1,0,3,Real Bed,1121,2,490,1125,f,f,moderate,f,f,2
5705,Puerto Madero,Entire home/apt,2,73,2/25/20,3.01,2,3,9/5/16,t,1.5,1,2,Real Bed,2452,1,0,1125,t,f,strict_14_with_grace_period,f,f,4
8053,Palermo,Entire home/apt,1,1,4/10/19,0.07,1,177,5/16/12,f,1,2,2,Real Bed,1052,1,0,60,f,f,moderate,f,f,2
1802,Retiro,Entire home/apt,7,18,4/30/19,0.41,1,178,4/26/15,f,1,2,4,Real Bed,1395,1,0,1125,f,f,strict_14_with_grace_period,f,f,4
6745,Palermo,Entire home/apt,6,33,5/1/20,1.43,1,177,8/4/18,f,1,1,2,Real Bed,600,1,0,1125,t,f,flexible,f,f,2
2383,Monserrat,Entire home/apt,5,29,6/16/17,0.57,5,174,4/18/14,f,1,1,2,Real Bed,1536,2,1048,29,f,f,strict_14_with_grace_period,f,f,2
10525,Palermo,Entire home/apt,1,26,3/13/20,2.02,35,202,8/7/14,t,1,0,1,Real Bed,1744,2,697,1125,f,f,strict_14_with_grace_period,f,f,2
9675,Retiro,Entire home/apt,7,6,3/10/20,0.45,1,95,12/6/16,f,1.5,1,2,Real Bed,1262,2,701,1125,f,f,strict_14_with_grace_period,f,f,3
4317,Villa Crespo,Private room,1,13,11/17/19,0.36,11,82,3/10/16,t,2,1,1,Real Bed,200,1,200,1125,f,f,strict_14_with_grace_period,f,f,1
9243,Palermo,Entire home/apt,1,37,3/15/20,2.75,2,365,5/13/15,f,1,0,1,Real Bed,1395,2,1395,1125,t,f,flexible,f,f,2
1816,Recoleta,Entire home/apt,3,44,2/25/20,0.77,24,180,8/5/12,f,1,1,1,Real Bed,2441,1,0,1125,f,f,strict_14_with_grace_period,f,f,2
10229,Colegiales,Entire home/apt,3,2,3/20/20,0.17,1,0,2/2/15,f,1,1,2,Real Bed,1051,2,560,1125,t,f,strict_14_with_grace_period,f,f,1
5314,Almagro,Entire home/apt,1,5,2/24/20,0.17,1,276,1/5/18,f,1,1,1,Real Bed,1753,1,351,1125,f,f,strict_14_with_grace_period,f,f,1
3883,Palermo,Entire home/apt,4,87,3/12/20,2.19,1,364,12/8/14,f,1,0,1,Real Bed,1255,1,349,90,t,f,strict_14_with_grace_period,f,f,3
1585,Palermo,Entire home/apt,7,1,11/28/18,0.05,1,359,1/12/15,f,1,2,2,Real Bed,1397,1,1048,1125,t,f,strict_14_with_grace_period,f,f,4
13383,Palermo,Entire home/apt,3,2,2/24/20,0.44,3,359,9/17/14,f,1,1,1,Real Bed,500,1,0,180,f,f,strict_14_with_grace_period,f,f,2
13348,Retiro,Entire home/apt,1,2,2/29/20,0.5,6,349,8/29/17,f,1,1,1,Real Bed,1465,2,349,1125,t,f,moderate,f,f,2
13828,San Cristóbal,Entire home/apt,1,1,6/19/20,1,1,0,5/28/20,f,1,1,0,Real Bed,349,1,0,30,t,f,flexible,f,f,2
1716,Palermo,Entire home/apt,1,128,2/16/20,2.02,1,359,9/6/13,f,2,3,5,Real Bed,419,5,698,1125,f,f,moderate,f,f,1
7385,Villa Urquiza,Entire home/apt,2,9,2/17/20,0.45,1,115,8/17/18,f,1,1,1,Real Bed,598,1,0,160,f,f,moderate,f,f,2
10196,Palermo,Entire home/apt,2,16,5/14/20,1.21,1,195,1/1/17,t,1,1,3,Real Bed,1046,2,0,730,t,f,moderate,f,f,3
1170,San Nicolás,Shared room,1,83,9/15/19,1.17,2,173,8/9/14,f,2,1,8,Real Bed,0,1,550,30,t,f,moderate,f,f,1
683,San Telmo,Private room,1,5,7/29/19,0.28,2,0,6/30/13,f,2,1,1,Real Bed,1013,1,624,365,t,f,flexible,f,f,1
7281,Retiro,Entire home/apt,2,23,3/13/20,1.11,1,86,10/18/16,f,1,1,1,Real Bed,1751,1,0,45,t,f,flexible,f,f,2
13393,San Nicolás,Entire home/apt,2,2,2/26/20,0.43,15,355,6/14/12,f,1,0,3,Real Bed,2092,1,0,1125,t,f,moderate,f,f,1
10784,Recoleta,Entire home/apt,1,5,12/15/19,0.41,4,359,2/6/18,t,1,1,1,Real Bed,1046,3,697,30,t,f,moderate,f,f,2
13750,Villa Crespo,Entire home/apt,1,1,3/19/20,0.31,1,174,3/10/15,f,1,1,1,Real Bed,1048,1,0,89,f,f,strict_14_with_grace_period,f,f,1
3372,Recoleta,Entire home/apt,2,26,3/11/20,0.6,9,269,10/25/11,f,1,1,1,Real Bed,697,2,349,90,f,f,moderate,t,t,3
8956,Villa Crespo,Entire home/apt,7,22,3/17/20,1.36,2,156,2/4/19,t,1,1,2,Real Bed,1397,2,1048,60,f,f,flexible,f,f,2
5053,San Nicolás,Entire home/apt,1,78,3/24/20,3.55,1,180,1/15/15,t,1,0,1,Real Bed,1046,1,697,1125,t,f,flexible,f,f,2
4774,Villa Urquiza,Entire home/apt,3,26,6/3/20,0.81,1,282,9/26/17,t,1,1,2,Real Bed,1329,1,350,180,t,f,moderate,f,f,3
12160,Palermo,Entire home/apt,2,1,11/1/19,0.13,1,176,12/4/17,f,1,1,0,Real Bed,841,1,0,15,t,f,flexible,f,f,2
533,Palermo,Entire home/apt,4,16,11/27/19,0.27,37,365,10/5/12,t,2.5,2,2,Real Bed,2441,2,1395,180,f,f,strict_14_with_grace_period,f,f,4
11463,Retiro,Entire home/apt,2,13,4/8/20,1.46,1,0,8/13/19,t,1,1,3,Real Bed,1046,2,349,15,t,f,strict_14_with_grace_period,f,f,1
7863,San Nicolás,Entire home/apt,2,59,3/14/20,3.16,1,350,11/28/17,t,1,2,3,Real Bed,1325,1,0,90,t,f,strict_14_with_grace_period,f,f,2
6781,Retiro,Private room,30,27,12/12/19,1.18,28,348,6/1/18,f,1,1,2,Real Bed,841,2,0,180,t,f,flexible,f,f,2
4617,San Telmo,Entire home/apt,3,14,4/1/20,0.43,1,3,8/18/17,f,1,1,2,Real Bed,2092,2,349,90,t,f,strict_14_with_grace_period,f,f,1
4076,Palermo,Private room,1,3,12/29/18,0.15,1,174,4/30/15,f,1,1,1,Real Bed,698,1,0,10,t,f,moderate,f,f,2
11238,Belgrano,Entire home/apt,2,4,1/8/20,0.39,5,175,5/30/17,t,2,2,3,Real Bed,1399,1,0,61,t,f,flexible,f,f,3
11423,Almagro,Entire home/apt,3,3,12/29/19,0.29,1,175,3/13/13,f,1,1,1,Real Bed,1050,1,0,30,f,f,flexible,f,f,1
9774,Villa Crespo,Private room,2,1,4/14/19,0.07,7,360,7/16/17,f,2,1,1,Real Bed,3499,1,840,1125,f,f,flexible,f,f,1
879,Palermo,Entire home/apt,4,10,11/8/19,0.23,7,180,6/24/11,t,1,2,2,Real Bed,2092,3,0,360,f,f,moderate,t,t,3
12360,Villa Urquiza,Entire home/apt,2,1,3/8/20,0.28,1,85,1/21/16,f,1.5,2,3,Real Bed,0,4,0,30,t,f,moderate,f,f,3
13177,Palermo,Entire home/apt,2,1,2/29/20,0.26,1,186,12/27/19,f,1,1,3,Real Bed,2793,1,0,1125,f,f,flexible,f,f,2
10822,Villa Crespo,Entire home/apt,4,24,1/23/20,1.97,1,265,4/22/16,f,1,1,2,Real Bed,0,1,0,45,t,f,flexible,f,f,1
2316,Chacarita,Entire home/apt,2,25,1/2/20,0.45,9,172,11/27/14,f,1,0,3,Real Bed,349,1,0,1125,f,f,strict_14_with_grace_period,f,f,4
10766,Recoleta,Entire home/apt,2,24,3/4/20,2.02,24,270,1/13/14,t,1,1,2,Real Bed,1255,1,0,180,t,f,flexible,f,f,3
2376,Recoleta,Entire home/apt,1,1,7/30/17,0.03,1,365,11/26/15,f,1,1,1,Real Bed,2000,2,20000,360,f,f,moderate,f,f,1
8174,Belgrano,Private room,2,3,1/17/19,0.16,2,360,12/9/17,f,3,1,2,Real Bed,560,1,350,20,t,f,flexible,f,f,2
1328,Palermo,Entire home/apt,1,32,6/23/19,0.48,14,365,8/23/11,f,3,3,5,Real Bed,6974,1,697,1125,f,f,strict_14_with_grace_period,f,f,4
9096,Palermo,Shared room,2,2,7/28/19,0.13,2,362,1/16/13,f,1,1,1,Real Bed,394,1,0,1125,t,f,moderate,f,f,2
13569,San Nicolás,Private room,3,1,2/17/20,0.24,3,180,3/5/14,t,1,1,1,Real Bed,558,1,349,1125,t,f,moderate,f,f,1
12528,Recoleta,Entire home/apt,3,3,3/17/20,0.59,1,364,9/9/14,f,1,1,1,Real Bed,1395,1,0,50,f,f,moderate,f,f,2
7944,Barracas,Private room,6,14,1/5/20,0.77,1,245,11/16/18,t,1,0,1,Real Bed,0,1,0,15,t,f,flexible,f,f,1
10085,Palermo,Entire home/apt,3,12,3/31/20,0.89,1,298,4/27/19,t,1,2,3,Real Bed,2025,2,489,120,f,f,flexible,f,f,3
5029,Recoleta,Entire home/apt,5,43,3/31/20,1.36,2,162,1/10/13,t,3,3,5,Real Bed,4190,1,0,365,f,f,strict_14_with_grace_period,f,f,4
2463,Recoleta,Entire home/apt,3,68,12/29/19,1.25,23,341,5/5/11,f,1,1,2,Real Bed,697,3,0,1125,t,f,flexible,f,f,2
5713,Constitución,Private room,1,6,4/26/18,0.22,1,0,4/27/15,f,1,1,1,Real Bed,150,1,0,7,f,f,moderate,f,f,1
8671,Recoleta,Entire home/apt,2,1,7/13/19,0.09,1,0,12/11/18,f,1,0,1,Real Bed,450,1,0,60,t,f,strict_14_with_grace_period,f,f,1
13317,Palermo,Entire home/apt,1,4,4/6/20,0.95,1,156,8/6/14,f,1,0,1,Real Bed,5580,1,0,1125,t,f,moderate,f,f,3
3607,Recoleta,Entire home/apt,4,125,4/15/20,2.98,1,179,2/6/16,t,1,0,1,Real Bed,1465,1,0,180,f,f,flexible,f,f,3
11169,Palermo,Entire home/apt,2,30,3/18/20,2.74,1,0,7/1/19,t,2,2,3,Real Bed,2441,3,697,1125,t,f,moderate,f,f,3
12831,San Nicolás,Entire home/apt,7,3,3/2/20,0.52,1,350,11/30/19,f,1.5,1,1,Real Bed,700,1,0,1125,f,f,moderate,f,f,1
4851,San Nicolás,Entire home/apt,5,13,3/17/20,0.48,85,365,1/21/16,f,2,2,5,Real Bed,0,1,0,1125,f,f,strict_14_with_grace_period,f,f,4
9646,San Nicolás,Entire home/apt,1,7,1/2/20,0.6,18,355,3/11/13,t,1,1,1,Real Bed,1744,1,0,1125,f,f,moderate,f,f,3
5839,San Nicolás,Entire home/apt,7,56,3/8/20,2.07,2,348,3/28/18,t,1,1,1,Real Bed,2000,1,0,60,f,f,strict_14_with_grace_period,f,f,2
7866,Palermo,Private room,2,9,12/21/19,0.46,1,84,11/6/18,f,1.5,1,2,Real Bed,700,1,0,8,t,f,strict_14_with_grace_period,f,f,2
6261,Núñez,Entire home/apt,2,21,12/20/19,0.92,1,54,6/1/18,f,1,2,3,Real Bed,2029,3,560,365,f,f,strict_14_with_grace_period,f,f,3
11289,Palermo,Private room,4,4,3/11/20,0.38,1,358,2/4/18,f,1,1,1,Real Bed,0,1,701,90,f,f,flexible,f,f,1
10194,Palermo,Entire home/apt,7,4,1/1/20,0.3,1,180,5/5/19,f,1,1,2,Real Bed,1395,1,0,1125,t,f,flexible,f,f,3
397,Almagro,Private room,2,9,2/25/17,0.1,19,360,3/5/12,t,6,8,15,Real Bed,0,1,420,1125,f,f,strict_14_with_grace_period,f,f,1
12533,Recoleta,Entire home/apt,3,4,2/24/20,0.75,1,0,1/28/14,f,1.5,3,4,Real Bed,1793,4,390,40,f,f,strict_14_with_grace_period,f,f,3
5997,Palermo,Entire home/apt,7,11,11/23/19,0.42,12,342,4/28/15,f,1,0,3,Real Bed,1753,2,0,1125,t,f,flexible,f,f,1
10079,Villa Crespo,Entire home/apt,1,2,12/8/19,0.14,1,327,12/3/18,f,1,1,4,Real Bed,300,1,0,1125,t,f,flexible,f,f,1
5230,Palermo,Entire home/apt,3,118,3/19/20,3.89,3,357,2/12/16,t,1,0,2,Real Bed,1261,1,0,366,t,f,flexible,f,f,3
11170,Palermo,Entire home/apt,2,5,6/3/20,0.49,3,359,5/30/15,f,2,1,1,Real Bed,1395,1,697,1125,f,f,strict_14_with_grace_period,f,f,3
12237,Palermo,Entire home/apt,14,1,12/30/19,0.17,45,85,8/27/11,f,1,0,1,Real Bed,3487,3,349,1125,t,f,flexible,f,f,4
3800,Belgrano,Entire home/apt,7,10,1/5/20,0.24,1,362,6/17/13,f,2.5,3,2,Real Bed,1753,1,0,1125,f,f,moderate,f,f,4
8921,Villa Urquiza,Entire home/apt,5,14,4/14/20,0.83,1,85,3/7/16,f,1.5,1,3,Real Bed,1502,2,395,45,f,f,moderate,f,f,1
5977,Recoleta,Entire home/apt,7,9,4/19/19,0.35,1,365,5/16/15,f,1,2,4,Real Bed,3836,1,0,90,f,f,moderate,f,f,4
3162,Palermo,Entire home/apt,5,1,8/30/16,0.02,1,88,12/6/15,f,1,1,2,Real Bed,6974,1,8369,90,f,f,moderate,f,f,3
9647,Retiro,Entire home/apt,1,22,3/12/20,1.53,1,125,3/27/19,f,1,1,2,Real Bed,800,2,302,1125,t,f,strict_14_with_grace_period,f,f,1
1524,Recoleta,Entire home/apt,7,1,1/10/20,0.18,1,194,12/8/14,f,1,0,0,Real Bed,1046,1,0,180,t,f,strict_14_with_grace_period,f,f,3
10206,Recoleta,Entire home/apt,6,4,1/2/20,0.46,1,0,11/15/15,f,1,2,3,Real Bed,2023,1,0,21,f,f,moderate,f,f,2
12985,Palermo,Entire home/apt,7,20,3/29/20,3.13,1,155,12/11/19,t,1,0,1,Real Bed,0,1,0,1125,t,f,moderate,f,f,3
8415,Palermo,Entire home/apt,25,46,3/16/20,2.75,1,109,11/21/16,t,1,1,1,Real Bed,907,1,0,120,t,f,moderate,f,f,1
5845,Balvanera,Entire home/apt,3,15,3/15/20,0.57,1,0,8/28/14,f,1,2,2,Real Bed,390,2,390,60,f,f,strict_14_with_grace_period,f,f,1
11877,Colegiales,Entire home/apt,1,15,3/21/20,1.76,35,1,8/7/14,t,1,0,1,Real Bed,2029,2,700,1125,f,f,strict_14_with_grace_period,f,f,2
6029,Villa Crespo,Entire home/apt,2,22,4/25/19,0.87,1,0,4/8/14,f,1,1,1,Real Bed,200,2,250,7,f,f,flexible,f,f,1
10509,Balvanera,Private room,2,11,1/31/20,1.31,4,0,10/23/18,t,1,1,2,Real Bed,697,1,0,30,t,f,strict_14_with_grace_period,f,f,1
9502,Palermo,Entire home/apt,2,1,3/16/20,0.3,2,174,3/17/19,f,1,1,3,Real Bed,1048,1,0,1125,t,f,flexible,f,f,3
7238,San Nicolás,Entire home/apt,2,77,2/11/20,3.8,3,341,3/13/16,f,1,1,3,Real Bed,561,3,351,90,t,f,strict_14_with_grace_period,f,f,3
2828,Parque Chas,Private room,3,14,2/25/20,0.28,2,360,4/7/16,f,2,2,3,Real Bed,0,1,420,60,f,f,flexible,f,f,1
10794,Monserrat,Entire home/apt,28,51,3/18/20,4.15,5,360,7/20/16,f,1,1,1,Real Bed,1050,1,0,1125,t,f,moderate,f,f,2
4145,Palermo,Entire home/apt,60,35,3/15/20,1.12,2,263,10/27/14,t,1,0,1,Real Bed,3487,1,0,90,f,f,strict_14_with_grace_period,f,f,3
9037,Palermo,Entire home/apt,1,18,7/28/19,1.11,1,0,2/10/19,t,1,0,1,Real Bed,0,1,0,325,t,f,flexible,f,f,2
11709,Belgrano,Entire home/apt,1,2,10/14/19,0.21,1,174,11/8/15,f,1,0,2,Real Bed,2444,3,349,1125,t,f,moderate,f,f,3
3007,San Telmo,Entire home/apt,5,3,3/30/18,0.07,1,359,5/29/16,f,1.5,2,3,Real Bed,8031,5,698,60,f,f,moderate,f,f,4
10095,Palermo,Entire home/apt,1,4,2/27/20,0.35,4,193,4/28/19,t,1,1,1,Real Bed,2092,2,0,1125,t,f,strict_14_with_grace_period,f,f,3
4249,San Telmo,Entire home/apt,7,19,2/16/20,0.54,91,359,9/4/12,f,1.5,3,4,Real Bed,1397,1,0,120,f,f,strict_14_with_grace_period,f,f,4
12062,Constitución,Entire home/apt,14,10,2/26/20,1.2,18,85,11/3/15,f,1,0,3,Real Bed,1399,1,0,365,t,f,flexible,f,f,2
966,Saavedra,Entire home/apt,3,55,11/30/19,0.72,1,85,1/14/14,f,1,0,1,Real Bed,1749,1,0,90,f,f,strict_14_with_grace_period,f,f,3
12409,San Nicolás,Entire home/apt,2,6,2/17/20,0.84,1,113,10/28/19,f,1,1,1,Real Bed,1046,2,0,30,t,f,flexible,f,f,4
9382,Palermo,Entire home/apt,1,7,5/5/19,0.46,3,359,3/9/19,f,1,1,2,Real Bed,420,1,0,1125,f,f,flexible,f,f,3
